Image Name,Index class,Index prefix,Index name,2022
page_1.png,,,,
page_2.png,Dedicated To Sustainability Integration,Dedicated to Sustainability Integration,2021 Sustainability Highlights,4
page_3.png,N/A,N/A,N/A,N/A
page_4.png,Environmental,Scope 1 and 2 carbon emissions intensity reduction target,Validated by Science Based Targets initiative,63% (from new baseline year 2016)
page_5.png,,,,
page_6.png,,,,
page_7.png,Sustainability,Member of,Dow Jones Sustainability Indices,World and Asia Pacific since 2011; S&P Global Sustainability Yearbook 2022 Member
page_8.png,,,,
page_9.png,Corporate Rankings,Corporate Knights 2022 Global 100 Most Sustainable Corporations in the World,Rank,5th
page_10.png,Environmental,COP26 collaboration,Global collaboration to achieve carbon,1.5掳C warmer scenario by 2030
page_11.png,,,,
page_12.png,Investment,Net attributable profit after tax and non-controlling interest (PATMI) for 2H 2021,CDL Group,$129.7 million
page_13.png,,,,
page_14.png,,,,
page_15.png,,,,
page_16.png,Financial,Revenue,CDL Group's Key Financial Information,"$3,429 m"
page_17.png,Sustainable Finance,Secured More Than,$3Bn Sustainable Financing,
page_18.png,,,,
page_19.png,,,,
page_20.png,,,,
page_21.png,,,,
page_22.png,Goal 1,Building Sustainable Cities and Communities,Achieve Green Mark certification for 90% of CDL owned and managed buildings,鈮?85%
page_23.png,Environmental,Energy use intensity,Corporate Office,37% reduction
page_24.png,,,,
page_25.png,Highly critical material issues,1,Climate Resilience,
page_26.png,,,,
page_27.png,,,,
page_28.png,,,,
page_29.png,Stakeholder Groups,Engagement Platforms,Issues and Concerns,
page_30.png,,,,
page_31.png,Energy Efficiency and Adoption of Renewables,CDL's Top Material ESG Issues,Supporting SDGs,
page_32.png,,,,
page_33.png,Sustainable Finance,Amount secured by CDL,Sustainability financing,over $3 billion
page_34.png,,,,
page_35.png,None,None,None,None
page_36.png,Human Rights and Labour Conditions,Supporting SDGs,Decent Work and Economic Growth,"5, 8, 10"
page_37.png,,,,
page_38.png,,,,
page_39.png,,,,
page_40.png,,,,
page_41.png,N/A,N/A,N/A,N/A
page_42.png,3S Green Building Framework,SUPER-LOW CARBON2,SBTI & NET ZERO TARGETS,N/A
page_43.png,Green Building,BCA Green Mark certifications,CDL developments and office interiors,114
page_44.png,,,,
